@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {music,little}

@DATA
0.143215,0.015782,2.820716,0.235085,0.220711,0.999853,0.016231,0.228240,-28.597670,1.793161,0.017232,0.185741,-0.271426,0.145866,-0.003771,-0.062634,0.045366,-0.140720,-0.055269,-0.124481,-0.229011,0.022805,0.010879,0.049410,0.009198,0.009969,0.007114,0.049584,0.003001,0.004389,0.017935,0.036142,0.004390,0.031332,0.112583,0.021232,0.533858,0.106023,0.044299,0.700359,0.015220,0.203401,2.982859,1.056240,0.711767,0.432884,0.352163,0.353845,0.275486,0.293330,0.242459,0.230495,0.274392,0.276382,0.279408,0.032931,0.014386,0.045795,0.013018,0.009899,0.011614,0.045159,0.005674,0.005984,0.019367,0.033827,0.005231,0.015621,little
0.172176,0.016758,2.932416,0.269900,0.231002,1.131997,0.015357,0.284194,-28.461286,1.644938,0.241607,0.044085,-0.128985,0.104579,-0.004358,-0.057314,-0.044252,-0.094581,-0.076233,-0.056262,-0.127082,0.023745,0.003887,0.049604,0.011801,0.014163,0.010592,0.035339,0.003164,0.006409,0.017122,0.032645,0.006208,0.029909,0.133832,0.019722,0.417126,0.115945,0.038385,0.685338,0.014253,0.218742,3.435549,0.898396,0.765370,0.517092,0.366547,0.304484,0.300477,0.280790,0.264850,0.287162,0.248720,0.289008,0.284762,0.037309,0.006886,0.051578,0.014918,0.018483,0.017296,0.037141,0.005640,0.009004,0.019886,0.035332,0.010024,0.018263,little
0.184899,0.016355,2.817554,0.272728,0.225447,1.253242,0.015679,0.306177,-27.656384,1.546468,0.227786,-0.002167,-0.189704,0.126190,-0.088202,-0.040500,-0.132759,-0.138693,-0.139415,-0.068952,-0.189416,0.025336,0.003772,0.040881,0.019584,0.018220,0.008627,0.032282,0.003002,0.005411,0.013420,0.023847,0.005542,0.026616,0.146549,0.021898,0.542323,0.128525,0.043133,0.811697,0.014790,0.249041,3.416196,1.041718,0.805995,0.496023,0.445651,0.404854,0.342479,0.299839,0.300680,0.278827,0.355470,0.305175,0.331368,0.037378,0.004774,0.045996,0.030230,0.029545,0.014946,0.042481,0.004588,0.007492,0.017988,0.027258,0.007840,0.018033,little
0.175229,0.013065,2.850607,0.272997,0.234148,1.290684,0.009430,0.298917,-30.143689,1.513815,0.456327,0.109053,-0.210631,0.144218,-0.016818,0.022764,0.001943,-0.099292,-0.101292,-0.035559,-0.062328,0.024341,0.003117,0.041196,0.014590,0.016258,0.006949,0.052467,0.001510,0.004337,0.012012,0.034161,0.004316,0.026373,0.102123,0.021831,0.388034,0.103344,0.037748,0.661126,0.006845,0.189352,4.162871,1.072785,0.477901,0.482287,0.419890,0.289560,0.214638,0.302098,0.246941,0.276568,0.260652,0.229155,0.281902,0.033195,0.002552,0.036680,0.018159,0.019677,0.007593,0.052132,0.001153,0.004430,0.015911,0.028726,0.005357,0.014434,little
0.175666,0.015454,2.840339,0.269171,0.227360,1.198187,0.014414,0.296330,-27.909835,1.578116,0.320792,0.034585,-0.152903,0.092822,-0.008367,-0.055350,-0.078781,-0.092254,-0.124161,-0.076414,-0.205228,0.022453,0.004306,0.043190,0.015493,0.013727,0.007866,0.035439,0.003045,0.004963,0.017752,0.030422,0.005355,0.027389,0.133109,0.017823,0.531751,0.120289,0.042741,0.768678,0.011654,0.238022,3.225457,1.083840,0.749279,0.504269,0.438671,0.362833,0.325612,0.297155,0.281976,0.276946,0.301616,0.268293,0.293159,0.031901,0.005289,0.048289,0.022967,0.018780,0.013510,0.042937,0.004767,0.006009,0.022689,0.033242,0.008880,0.017571,little
0.168204,0.017828,2.836759,0.258019,0.225847,1.204325,0.014931,0.282155,-27.780607,1.627542,0.271995,0.084030,-0.211018,0.166979,-0.062128,-0.059871,-0.037140,-0.100418,-0.134011,-0.084777,-0.173719,0.027576,0.004136,0.042048,0.016875,0.015755,0.007380,0.037254,0.002798,0.005385,0.014826,0.030343,0.005906,0.027501,0.125595,0.021756,0.529710,0.109492,0.044047,0.754894,0.013893,0.226629,3.316226,0.969553,0.714506,0.528538,0.446242,0.344721,0.295718,0.279130,0.268399,0.280266,0.291682,0.262843,0.313700,0.038995,0.005607,0.044071,0.027001,0.022573,0.010774,0.040391,0.003736,0.006269,0.016979,0.032514,0.008294,0.016845,little
0.186037,0.011116,2.900324,0.284455,0.233025,1.132742,0.013738,0.292729,-29.220700,1.643907,0.558947,0.080231,0.003081,0.087477,-0.003885,0.071311,-0.037807,0.004717,-0.105028,-0.024179,-0.120227,0.016916,0.003417,0.039291,0.009112,0.009357,0.005551,0.047040,0.001990,0.006053,0.026614,0.035546,0.003607,0.028116,0.154435,0.014061,0.483405,0.132203,0.038657,0.710217,0.011102,0.254276,2.796407,1.125128,0.652554,0.490117,0.375357,0.303977,0.265335,0.197389,0.234261,0.214982,0.205936,0.238302,0.234733,0.024386,0.004912,0.037897,0.014147,0.009292,0.005576,0.046157,0.002270,0.008595,0.031207,0.039743,0.004497,0.017483,little
0.193294,0.017253,2.912199,0.289974,0.228475,1.224587,0.014283,0.322979,-27.510053,1.512588,0.319329,0.076390,-0.102829,0.185211,-0.014023,-0.085924,0.016742,-0.159467,-0.053219,-0.130558,-0.128011,0.022386,0.002847,0.033242,0.018831,0.011333,0.005869,0.026108,0.002507,0.004957,0.022395,0.034844,0.005003,0.026507,0.160950,0.019239,0.465391,0.140192,0.039333,0.711353,0.012692,0.255623,3.016142,1.010507,0.690149,0.527800,0.376437,0.361507,0.282815,0.270465,0.273982,0.277110,0.262129,0.263730,0.258441,0.029379,0.003469,0.038185,0.031771,0.013792,0.009106,0.031294,0.004332,0.005902,0.028321,0.035274,0.007213,0.017353,little
0.218689,0.017343,2.939107,0.305393,0.226608,1.182701,0.016072,0.337705,-27.053147,1.589346,0.283430,0.051470,-0.155873,0.139038,-0.034481,-0.113556,0.008138,-0.200412,-0.066607,-0.106663,-0.197469,0.032555,0.002643,0.030329,0.011820,0.013429,0.005988,0.018921,0.002362,0.004501,0.021905,0.031925,0.005170,0.025888,0.203962,0.018703,0.426797,0.170912,0.042274,0.722371,0.014346,0.283204,2.895887,1.146001,0.731694,0.492155,0.426349,0.359756,0.334928,0.299460,0.267888,0.269638,0.278348,0.236962,0.321313,0.045535,0.003579,0.041429,0.020597,0.019715,0.010148,0.025482,0.004003,0.006090,0.027178,0.036411,0.007612,0.018564,little
0.157113,0.010129,2.805422,0.261023,0.232069,1.192411,0.013590,0.291323,-29.443658,1.673948,0.267766,0.082731,-0.161488,0.241565,-0.005071,-0.060817,0.023556,-0.104339,0.057168,-0.059285,-0.156070,0.026285,0.003286,0.034929,0.010179,0.010558,0.006950,0.049353,0.002737,0.006931,0.021563,0.031520,0.004891,0.027416,0.092151,0.014122,0.516184,0.097421,0.037675,0.670644,0.013498,0.216260,3.028612,0.962382,0.711751,0.432061,0.317934,0.341826,0.312871,0.345176,0.298761,0.275177,0.286416,0.273268,0.236391,0.038511,0.002926,0.030300,0.015982,0.009266,0.011949,0.044606,0.004398,0.009898,0.031044,0.032168,0.005762,0.016921,little
0.174395,0.014944,2.799881,0.276543,0.226044,1.158065,0.015877,0.296208,-27.720532,1.381585,0.604991,-0.006136,-0.245670,0.262426,-0.085627,-0.089159,0.046959,-0.171421,-0.037889,-0.115341,-0.171478,0.027795,0.004647,0.035018,0.013665,0.014841,0.005599,0.033178,0.001734,0.005323,0.020981,0.028695,0.005697,0.027233,0.117041,0.017007,0.589603,0.108909,0.034499,0.728392,0.013380,0.203712,3.182052,1.144062,0.635501,0.607172,0.510166,0.388355,0.281469,0.285118,0.296789,0.255005,0.323243,0.298794,0.322783,0.043067,0.007684,0.042585,0.023331,0.026505,0.008576,0.040800,0.002217,0.006347,0.026994,0.036407,0.009469,0.017465,little
0.174983,0.015167,2.795079,0.279744,0.226577,1.250905,0.012894,0.326208,-27.865433,1.703410,0.100655,0.139581,-0.085478,0.221555,0.018890,-0.085622,-0.033243,-0.130628,-0.041288,-0.095718,-0.110413,0.017510,0.003592,0.042823,0.015949,0.011070,0.006322,0.032992,0.003970,0.008662,0.023222,0.026445,0.003826,0.025010,0.125936,0.017921,0.559689,0.125935,0.040159,0.647724,0.010324,0.214687,3.185888,0.908622,0.703980,0.422736,0.377107,0.293969,0.280250,0.282859,0.244847,0.301795,0.274232,0.231147,0.257283,0.024319,0.004898,0.044006,0.021152,0.012658,0.007962,0.039546,0.006949,0.011395,0.025750,0.032386,0.004923,0.015117,little
0.184018,0.006278,2.850252,0.287207,0.243369,1.227649,0.011286,0.318500,-29.809600,1.580735,0.404434,-0.229453,-0.135835,0.253291,-0.088435,0.053076,-0.039049,-0.046491,-0.000209,-0.033304,-0.082628,0.025353,0.004305,0.043945,0.009550,0.012398,0.008363,0.046711,0.003221,0.006459,0.014622,0.029000,0.006659,0.027656,0.134297,0.012298,0.502843,0.118738,0.036036,0.714409,0.008497,0.258782,2.883031,0.964358,0.693317,0.675867,0.326127,0.307528,0.203700,0.323710,0.271922,0.247921,0.260604,0.280875,0.275888,0.034626,0.005439,0.049367,0.012673,0.012952,0.012661,0.047203,0.005107,0.010442,0.016036,0.027290,0.008146,0.017136,little
0.159853,0.015437,2.967173,0.267099,0.239003,1.178006,0.011116,0.259167,-29.149698,1.516017,0.374646,0.111131,-0.023419,0.174944,0.028215,-0.034875,0.121847,-0.113840,0.145586,-0.089028,-0.125376,0.018938,0.003782,0.054671,0.008767,0.008886,0.006415,0.069044,0.002216,0.004692,0.015023,0.035645,0.005869,0.030802,0.094411,0.025042,0.355580,0.091019,0.031041,0.611422,0.012494,0.171143,4.196794,1.008592,0.659248,0.404749,0.250159,0.310436,0.253803,0.351849,0.197374,0.213372,0.198963,0.216898,0.270457,0.027104,0.004397,0.051988,0.013082,0.007237,0.007852,0.059174,0.002857,0.005765,0.019318,0.034390,0.009425,0.016314,little
0.165770,0.010694,2.879039,0.292664,0.246231,1.248073,0.013911,0.329344,-28.605349,1.686753,0.467995,-0.060198,-0.178156,0.192672,0.017243,-0.067144,0.033663,-0.176392,-0.057300,-0.097262,-0.207837,0.025266,0.005193,0.047308,0.013247,0.009277,0.010077,0.044074,0.002346,0.004708,0.013475,0.030214,0.004814,0.028651,0.112931,0.011199,0.450909,0.123361,0.036752,0.707002,0.011284,0.247410,2.634961,0.847357,0.624075,0.446803,0.352109,0.320274,0.274499,0.238470,0.227094,0.229838,0.255877,0.325071,0.266190,0.034983,0.008722,0.048801,0.018020,0.009194,0.019045,0.051456,0.002977,0.006318,0.015353,0.033206,0.007200,0.018129,little
0.175274,0.013488,2.958378,0.281405,0.235954,1.209350,0.013027,0.311688,-28.121054,1.522796,0.357896,0.094421,-0.106703,0.287321,-0.030921,-0.103442,-0.026621,-0.056106,-0.020465,-0.045809,-0.184529,0.022472,0.002878,0.037653,0.011462,0.008756,0.008915,0.034286,0.003691,0.007829,0.018186,0.042181,0.004995,0.026302,0.137821,0.013804,0.376422,0.116297,0.036502,0.621954,0.009729,0.209788,2.777344,0.926416,0.769013,0.505805,0.394779,0.300718,0.277299,0.258641,0.256502,0.231776,0.236638,0.243273,0.254813,0.028195,0.003583,0.037166,0.018246,0.007532,0.014779,0.036581,0.006615,0.010430,0.020350,0.035884,0.005581,0.014678,little
0.183896,0.013724,2.937386,0.290894,0.235688,1.167936,0.015662,0.328520,-27.690935,1.704410,0.474923,-0.074937,-0.015700,0.161636,0.020408,-0.105758,-0.025712,-0.130487,-0.092496,-0.093604,-0.198502,0.031760,0.002700,0.045881,0.010418,0.010472,0.009113,0.031158,0.002021,0.005949,0.022158,0.030668,0.003788,0.029936,0.159068,0.013904,0.403897,0.147840,0.036810,0.756532,0.013503,0.269587,2.409197,0.954436,0.691155,0.494452,0.376857,0.364251,0.277231,0.275752,0.251400,0.249655,0.272782,0.276746,0.293171,0.045882,0.003383,0.050502,0.014394,0.013863,0.015719,0.033515,0.002542,0.008696,0.029202,0.033278,0.005561,0.017608,little
0.204660,0.006379,2.857221,0.297853,0.233396,1.179632,0.014419,0.328600,-28.971289,1.639374,0.332303,0.052393,-0.149386,0.222230,0.023428,-0.087813,-0.039575,-0.133950,-0.115954,-0.065974,-0.167671,0.021603,0.003674,0.039017,0.017933,0.015716,0.007441,0.034249,0.002356,0.004782,0.015650,0.027761,0.004715,0.025555,0.168123,0.008123,0.436182,0.149500,0.045128,0.724559,0.012601,0.271886,2.728320,1.064287,0.740895,0.521249,0.415113,0.341558,0.283623,0.258333,0.289129,0.273824,0.289182,0.253380,0.284463,0.032603,0.005618,0.041661,0.031379,0.017789,0.012526,0.040387,0.003425,0.006744,0.020335,0.030635,0.006267,0.016213,little
0.237448,0.007148,2.680668,0.329689,0.239857,1.459710,0.012677,0.408885,-28.471867,1.105324,0.474246,-0.230879,-0.012686,0.176942,-0.020747,-0.074175,0.001943,-0.102153,0.095481,-0.056885,-0.062177,0.017878,0.003653,0.035042,0.009274,0.010315,0.009330,0.040197,0.003159,0.006772,0.009203,0.021306,0.005155,0.020447,0.178986,0.010483,0.645191,0.154449,0.041892,0.892335,0.012156,0.291741,3.547635,1.369996,0.778732,0.615719,0.358235,0.286732,0.346323,0.261188,0.296112,0.258525,0.249316,0.246071,0.296830,0.030697,0.004463,0.041622,0.013292,0.015609,0.017388,0.056003,0.004252,0.008418,0.010738,0.027312,0.008755,0.017708,little
0.192836,0.010086,2.814055,0.295467,0.237595,1.258175,0.014578,0.335762,-28.922722,1.505197,0.550003,-0.119178,-0.069859,0.250426,-0.120420,-0.004781,-0.048688,-0.166507,0.040949,-0.072378,-0.108420,0.022004,0.003760,0.039636,0.014109,0.017536,0.008284,0.035519,0.002351,0.005391,0.015781,0.027656,0.005026,0.025746,0.152700,0.013900,0.529327,0.134797,0.040251,0.751155,0.013782,0.257938,3.211926,1.150515,0.639289,0.527655,0.388742,0.391169,0.262939,0.285880,0.284935,0.245924,0.287885,0.262308,0.283727,0.032844,0.004425,0.042115,0.023718,0.027189,0.011599,0.042012,0.003463,0.007477,0.025913,0.031436,0.007159,0.017009,little
0.180077,0.016092,2.814091,0.278683,0.230661,1.092791,0.017012,0.293563,-27.684211,1.795017,0.458175,0.109800,-0.105579,0.240958,-0.012032,-0.067755,-0.047125,-0.201599,0.023391,-0.061086,-0.122691,0.020982,0.002501,0.049827,0.013077,0.012159,0.005392,0.041552,0.002261,0.006095,0.023512,0.031660,0.003181,0.029641,0.148901,0.016126,0.493801,0.134865,0.039448,0.706295,0.013513,0.238908,2.421417,0.992474,0.779951,0.478571,0.421873,0.374864,0.273446,0.283789,0.292195,0.245832,0.249265,0.237899,0.259173,0.034757,0.003744,0.040182,0.019985,0.015851,0.008063,0.036912,0.002813,0.007729,0.031584,0.033596,0.004789,0.016721,little
0.202595,0.013036,2.922417,0.308012,0.238217,1.406168,0.008425,0.339203,-30.307871,1.187588,0.524592,-0.032470,-0.105502,0.253813,0.065855,-0.014618,0.045678,-0.121177,0.044113,-0.105143,-0.038316,0.020563,0.004483,0.041750,0.008329,0.009493,0.004850,0.046539,0.002360,0.003775,0.011259,0.029254,0.003685,0.022767,0.118428,0.022289,0.401719,0.117769,0.035690,0.650700,0.007676,0.213640,4.112154,1.107843,0.702418,0.478968,0.407044,0.330084,0.261696,0.282159,0.213903,0.253530,0.234186,0.274731,0.229494,0.030686,0.005582,0.040858,0.012589,0.009520,0.004465,0.049847,0.003142,0.003373,0.014308,0.027608,0.004342,0.015770,little
0.198459,0.012385,2.909098,0.303214,0.239673,1.228066,0.017263,0.341484,-28.214914,1.545381,0.635745,-0.127088,-0.163566,0.129952,-0.080947,-0.138755,-0.015530,-0.226374,-0.039561,-0.162981,-0.105540,0.025878,0.002752,0.042436,0.023404,0.013480,0.004930,0.024796,0.001549,0.006505,0.019443,0.025130,0.003695,0.028061,0.166338,0.015693,0.436621,0.143973,0.040496,0.848921,0.018529,0.291223,3.341251,1.081138,0.701677,0.558786,0.400674,0.370781,0.266448,0.273231,0.257681,0.285808,0.313026,0.294868,0.257754,0.050871,0.002902,0.047344,0.039847,0.016804,0.006838,0.037452,0.002050,0.009992,0.024898,0.029921,0.005516,0.019149,little
0.154298,0.018167,2.921733,0.253497,0.223702,1.080008,0.015296,0.273577,-27.480050,1.710589,0.517232,-0.138710,-0.087633,0.179955,-0.019549,-0.078166,-0.072846,-0.084304,-0.108081,-0.060182,-0.271226,0.023865,0.003427,0.042376,0.016579,0.013969,0.007210,0.033507,0.002964,0.006461,0.024982,0.031038,0.005353,0.027478,0.117575,0.020382,0.453863,0.104822,0.039815,0.689999,0.011508,0.214877,2.961642,0.907774,0.646136,0.651537,0.455937,0.413594,0.266044,0.292181,0.284557,0.286631,0.302401,0.272465,0.311946,0.028502,0.004938,0.042107,0.028220,0.017517,0.012659,0.035476,0.004143,0.009664,0.034065,0.029992,0.008634,0.014595,little
0.174844,0.009893,2.949619,0.278359,0.231300,1.125177,0.014281,0.305588,-28.279913,1.798965,0.256614,-0.006425,-0.035522,0.123720,0.068882,-0.122744,0.011979,-0.095522,-0.028458,-0.063934,-0.225343,0.023228,0.003254,0.038393,0.012694,0.009655,0.004611,0.036196,0.003292,0.005311,0.020943,0.035495,0.005528,0.027133,0.150974,0.012230,0.415884,0.128718,0.044471,0.712485,0.012237,0.250215,3.102563,0.931907,0.767669,0.509818,0.418644,0.324441,0.291686,0.294653,0.262864,0.233667,0.293298,0.266245,0.278197,0.032111,0.004982,0.046404,0.020404,0.011077,0.006445,0.043290,0.006109,0.005956,0.023134,0.035957,0.010243,0.017104,little
0.137283,0.021452,2.883068,0.237820,0.226188,0.880385,0.014316,0.208528,-27.799864,1.977707,0.370529,0.115276,-0.046017,0.166082,0.130516,-0.027942,-0.048032,-0.063528,-0.066327,-0.020420,-0.127259,0.015582,0.002258,0.054455,0.012459,0.017545,0.005535,0.054434,0.001923,0.007886,0.027450,0.034579,0.004711,0.032709,0.126440,0.022231,0.356965,0.108375,0.035208,0.677566,0.011006,0.205917,2.593921,0.923110,0.739230,0.472639,0.347233,0.287941,0.251265,0.218641,0.216073,0.245287,0.215611,0.236151,0.224206,0.016150,0.003173,0.044435,0.016912,0.017260,0.006118,0.042747,0.002920,0.009886,0.029180,0.031347,0.007107,0.014596,little
0.146593,0.017422,2.803716,0.254513,0.225845,1.085664,0.015900,0.268264,-27.911331,1.750621,0.584284,0.001075,-0.102522,0.246528,-0.024966,-0.106533,-0.062522,-0.125794,-0.089110,0.003121,-0.180036,0.020615,0.002185,0.044499,0.013237,0.018010,0.009212,0.062312,0.004133,0.007668,0.019280,0.028228,0.004050,0.031485,0.105191,0.022310,0.378459,0.100229,0.038114,0.657212,0.022101,0.214669,3.317301,0.781196,0.845405,0.631125,0.308485,0.347991,0.294465,0.270260,0.272019,0.267606,0.230860,0.208281,0.318206,0.030576,0.001993,0.047606,0.017588,0.028781,0.017811,0.060153,0.007738,0.008099,0.017797,0.026755,0.004628,0.019379,little
0.165013,0.014948,2.846225,0.263102,0.228171,1.118901,0.016726,0.286420,-27.577942,1.789782,0.297108,-0.025640,-0.104285,0.122781,-0.003192,-0.105236,-0.047402,-0.142155,-0.056442,-0.060788,-0.137845,0.020617,0.003424,0.035732,0.021085,0.012244,0.007657,0.029528,0.002620,0.007004,0.024166,0.033266,0.003736,0.028358,0.135817,0.014661,0.532076,0.120031,0.038657,0.744918,0.014641,0.243739,2.635340,1.092461,0.755337,0.535338,0.400224,0.312296,0.248373,0.286277,0.264086,0.265185,0.304232,0.268830,0.259712,0.032375,0.005112,0.045611,0.030471,0.014599,0.010649,0.032675,0.003762,0.009567,0.031461,0.040287,0.004613,0.018050,little
0.148540,0.009761,2.717428,0.244850,0.224287,0.976472,0.015629,0.222021,-28.588495,1.771175,0.331009,0.130906,0.003189,0.154259,-0.020479,-0.072810,-0.049817,-0.108594,-0.078024,-0.046198,-0.177425,0.019883,0.002295,0.050569,0.014867,0.015558,0.008846,0.059429,0.003993,0.005764,0.022900,0.025533,0.004580,0.031814,0.112158,0.011631,0.540466,0.105196,0.036662,0.641374,0.011028,0.183791,2.831686,0.922086,0.650207,0.525443,0.297856,0.355123,0.250855,0.319064,0.287609,0.271436,0.244581,0.232859,0.278077,0.026134,0.002769,0.045288,0.021223,0.019901,0.015291,0.043841,0.007943,0.006829,0.031271,0.024649,0.007008,0.018336,little
0.166196,0.022364,2.909210,0.272124,0.232440,1.078163,0.014905,0.275016,-27.217690,1.731549,0.464312,0.006877,-0.066987,0.301591,-0.132994,-0.020740,-0.023639,-0.181381,-0.062663,-0.133616,-0.164216,0.027720,0.003404,0.041442,0.019466,0.012097,0.005116,0.039556,0.002784,0.006275,0.020948,0.035965,0.003793,0.030622,0.126679,0.023633,0.510491,0.115844,0.041506,0.636714,0.014284,0.212658,3.815342,0.883538,0.568766,0.473059,0.402384,0.396388,0.261479,0.285606,0.258328,0.273987,0.291146,0.229694,0.279713,0.041273,0.004073,0.042417,0.027103,0.014188,0.006151,0.048533,0.004801,0.008599,0.026144,0.042748,0.005069,0.017055,little
0.186339,0.019570,2.886110,0.279164,0.230330,1.205223,0.015670,0.307783,-27.110097,1.571624,0.370067,-0.018040,-0.131684,0.297042,-0.025162,-0.110439,-0.007290,-0.190572,-0.022691,-0.073480,-0.144846,0.027865,0.002846,0.039949,0.014800,0.010862,0.005762,0.035377,0.002270,0.005345,0.022119,0.028049,0.004069,0.027921,0.153635,0.022430,0.468371,0.135804,0.044778,0.786913,0.014868,0.270889,3.375944,1.029978,0.736310,0.517298,0.355100,0.352587,0.304839,0.307043,0.266039,0.260265,0.261059,0.248486,0.308398,0.044565,0.003220,0.046346,0.020968,0.012985,0.007684,0.043881,0.003173,0.006503,0.025236,0.030363,0.005174,0.019859,little
0.182781,0.023384,2.985669,0.281186,0.232024,1.228885,0.014299,0.311793,-28.061769,1.565629,0.566732,-0.006369,-0.200321,0.260381,-0.061700,-0.064126,-0.057494,-0.218813,-0.041436,-0.048745,-0.097986,0.013452,0.004130,0.050747,0.020701,0.014108,0.006978,0.038014,0.001913,0.004909,0.024728,0.022487,0.002734,0.028752,0.150232,0.027706,0.413530,0.133159,0.040433,0.828759,0.014228,0.259083,3.476067,1.054080,0.666463,0.461270,0.497301,0.295022,0.262241,0.254702,0.247185,0.307790,0.286203,0.336048,0.335824,0.017170,0.005642,0.058505,0.036248,0.014601,0.008752,0.038427,0.001830,0.005349,0.037357,0.023268,0.002862,0.017161,little
0.197742,0.009625,2.774588,0.289119,0.230787,1.126412,0.013025,0.296698,-29.114468,1.730914,0.227961,0.292747,-0.083921,0.279460,0.028841,-0.026315,-0.001772,-0.176859,-0.040902,-0.041378,-0.055268,0.013586,0.002211,0.047767,0.015003,0.014804,0.005710,0.062297,0.001624,0.005692,0.019809,0.032558,0.002754,0.030274,0.179836,0.011145,0.496911,0.159033,0.046997,0.732660,0.010231,0.265517,2.986885,1.011850,0.756841,0.547100,0.353092,0.339622,0.261664,0.233948,0.257594,0.276584,0.207033,0.233005,0.194068,0.018501,0.003053,0.044140,0.024716,0.017884,0.006440,0.053871,0.002203,0.007330,0.022930,0.026912,0.002856,0.018551,little
0.181661,0.019823,2.861269,0.276574,0.226606,1.031656,0.016772,0.271637,-27.104067,1.705016,0.533679,-0.029066,-0.185307,0.266199,-0.069569,-0.063775,-0.085962,-0.169241,-0.098547,-0.090252,-0.176584,0.028657,0.003813,0.037560,0.017752,0.012673,0.007995,0.031579,0.002923,0.006162,0.022336,0.027216,0.003389,0.029041,0.154624,0.020829,0.562888,0.138337,0.039757,0.708836,0.014245,0.240601,2.950065,1.092089,0.792018,0.550696,0.455065,0.376122,0.326547,0.292797,0.292160,0.266751,0.292472,0.264753,0.304696,0.046359,0.005764,0.043151,0.028492,0.018335,0.012113,0.038366,0.005462,0.009631,0.032853,0.031059,0.004576,0.018503,little
0.207628,0.029376,2.861101,0.297844,0.236138,1.181278,0.013611,0.325412,-27.241627,1.695247,0.255945,0.052081,-0.167791,0.202635,0.007437,0.076226,0.013890,-0.150466,-0.080904,-0.071177,-0.069976,0.023852,0.004024,0.042343,0.016940,0.008872,0.004007,0.046787,0.002202,0.006147,0.026135,0.021103,0.003204,0.029479,0.203686,0.042587,0.417649,0.167766,0.049120,0.784585,0.010298,0.307740,3.470227,1.134672,0.884877,0.530310,0.417480,0.341516,0.230593,0.312877,0.227350,0.271670,0.285798,0.274079,0.223582,0.037442,0.005664,0.040452,0.025519,0.008306,0.005541,0.063645,0.003939,0.009033,0.036608,0.023654,0.003983,0.020034,little
